	question	answer
255	Jak podat rozklad?	Proti rozhodnutí Úřadu, s výjimkou rozhodnutí o prominutí zmeškání lhůty, lze podat ve lhůtě jednoho měsíce od doručení rozhodnutí rozklad.
256	Co mám dělat, pokud dojde k porušení mého patentu ?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
257	Co můžu dělat, pokud dojde k porušení mého patentu ?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
258	Co mám dělat, pokud dojde k porušení mého práva?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
259	Co můžu dělat, pokud dojde k porušení mého práva?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
260	Jaké jsou možnosti , pokud někdo neoprávněně zasáhne do mého průmyslového vlastnictví?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
261	co mám dělat , pokud někdo neoprávněně zasáhne do mého průmyslového vlastnictví?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
262	jak postupovat, pokud někdo neoprávněně zasáhne do mého průmyslového vlastnictví?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
263	Jaké jsou možnosti , když někdo neoprávněně zasáhne do mého průmyslového vlastnictví?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
264	co mám dělat , když někdo neoprávněně zasáhne do mého průmyslového vlastnictví?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
265	jak postupovat, když někdo neoprávněně zasáhne do mého průmyslového vlastnictví?	V případě neoprávněného zásahu do práv z průmyslového vlastnictví - patentu, zapsaného užitného nebo průmyslového vzoru je možné se domáhat u soudu zejména toho, aby rušení práva bylo zakázáno a aby následky porušení byly odstraněny. Pokud byla v důsledku porušování práv způsobena škoda, má poškozený právo na její náhradu. Vymáhat práva z průmyslového vlastnictví je oprávněn vlastník nebo majitel práva, případně další oprávněná osoba podle zákona číslo dvěstě dvacet jedna z roku dvatisíce šest sbírky, o vymáhání práv z průmyslového vlastnictví. Bližší informace naleznete zde. V případě, že zjistíte porušování práv z duševního vlastnictví, je možné se obrátit na některé veřejnoprávní instituce. Problematikou porušování práv z duševního vlastnictví se zabývá i Česká obchodní inspekce, Státní zemědělské a potravinářská inspekce, živnostenské úřady a Státní ústav pro kontrolu léčiv i Celní správa České republiky.
