	question	answer
339	Má Úřad veřejně dostupnou databázi ochranných známek?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
340	Jakým způsobem Jak mohu prohledávat ochranné známky?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
341	Kde najdu přehled ochranných známek?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
342	Jak zjistím , zda moje značka je již registrována?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
343	Jak  mohu zjistit, zda moje značka je již registrována?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
344	Jak zjistím , jestli moje značka je již registrována?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
345	Jak  mohu zjistit, jestli moje značka je již registrována?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
346	Jak zjistím , že moje značka je již registrována?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
347	Jak  mohu zjistit, že moje značka je již registrována?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
348	Kde mohu nalézt ochranné známky Evropské unie?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
349	Kde najdu ochranné známky Evropské unie?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
350	Kde jsou ochranné známky Evropské unie?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
351	Kde můžu najít ochranné známky Evropské unie?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
352	Jak se mohu podívat na ochranné známky registrované v zahraničí?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
353	kde se mohu podívat na ochranné známky registrované v zahraničí?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
354	Jak  najdu ochranné známky registrované v zahraničí?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
355	kde najdu ochranné známky registrované v zahraničí?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
356	Jak  najít ochranné známky registrované v zahraničí?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
357	kde najít ochranné známky registrované v zahraničí?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
358	zahraniční databáze ochranných známek	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
359	rešeršní databázi ochranných známek?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
360	rešeršní databáze ochranných známek?	Na stránkách Úřadu naleznete rešeršní databázi ochranných známek, která zahrnuje ochranné známky národní přihlášené u Úřadu, mezinárodní známky přihlášené u vipo a známky Evropské unie přihlášené u é ú ipo, tedy u Úřadu Evropské unie pro duševní vlastnictví. Odkazy na zahraniční databáze ochranných známek naleznete zde.
361	Jaké rešeršní služby ochranných známek poskytuje Úřad?	K provedení rešerše je možné využít rešeršních služeb Úřadu. Na počkání v informačním centru Úřadu jsou prováděny pouze rešerše na slovní označení a na jméno přihlašovatele či vlastníka ochranné známky, a to jen pro území ČR. Rešeršní služby lze objednat také písemně, a to na předepsaném formuláři. Písemnou objednávku rešerše lze podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou. Doba zpracování je obvykle 30 dnů. Úřad provádí rešerše slovní, obrazové, na jméno přihlašovatele či vlastníka a historické rešerše. Rešerše jsou zpracovány do 30 dnů od doručení objednávky. Rešerše pro území české republiky mohou být zpracovány v expresních termínech, a to do 3 dnů za příplatek 50 %, nebo do dvaceti čtyř hodin za příplatek 100 %, od data doručení. Zadavatel platí poplatek za zpracování každé rešerše a za výstupy dle aktuálního ceníku, a to po jejím vyhotovení.
